age,credit_default,income,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management,days_since_last_transaction,current_balance,peak_month,peak_month_spending,peak_month_frequency,total_transactions_3m,total_transactions_6m,total_transactions_12m,total_transaction_amount_3m,total_transaction_amount_6m,total_transaction_amount_12m,average_transaction_amount_3m,average_transaction_amount_6m,average_transaction_amount_12m,transaction_frequency_3m,transaction_frequency_6m,transaction_frequency_12m,high_value_transaction_rate_3m,high_value_transaction_rate_6m,high_value_transaction_rate_12m,online_transaction_ratio_3m,online_transaction_ratio_6m,online_transaction_ratio_12m,has_mobile_app,has_web_account,mobile_logins_per_week,web_logins_per_week,avg_mobile_session_duration,avg_web_session_duration,job_blue-collar,job_entrepreneur,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_married,marital_single,education_secondary,education_tertiary,region_Suburban,region_Urban,cluster
42,0,2723,1,1,1,1,1,1,0,10,5766.851763733005,10,8781.034870710258,49,93,226,493,14341.878037125143,45656.99536216484,57340.77330505099,154.21374233467895,202.0221033724108,116.30988500010344,31.0,37.66666666666666,41.083333333333336,0.075268817204301,0.084070796460177,0.1298174442190669,0.7862591640595447,0.6379503180033933,0.6392434810621715,1,1,6,5,2.8,9.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
52,0,6103,0,1,1,1,0,1,0,7,16154.277351141338,12,25839.711612233616,62,113,279,547,33609.17068252233,116633.95032687558,150458.90766628983,297.4262892258613,418.0428327128157,275.0619884210052,37.66666666666666,46.5,45.583333333333336,0.0884955752212389,0.1684587813620071,0.1553930530164533,0.6280452161426321,0.6485625581792831,0.6645836622646988,1,1,5,7,3.8,6.8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2
40,0,1225,1,1,1,1,0,0,1,117,2638.854628657064,12,11535.78065900247,42,0,232,392,0.0,12495.310264041284,54292.84627789078,0.0,53.8590959656952,138.50215887217036,0.0,38.66666666666666,32.666666666666664,0.0,0.0818965517241379,0.0918367346938775,0.0,0.5464755695341768,0.6191578938051072,1,1,8,6,3.5,5.1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
52,0,9160,1,0,0,1,1,0,1,28,12544.918831968957,6,37102.21518967058,45,134,243,444,68942.09922408941,112230.98863045222,165501.17683805147,514.493277791712,461.8559202899268,372.7503982838997,44.66666666666666,40.5,37.0,0.1417910447761194,0.1152263374485596,0.1081081081081081,0.4868206013356837,0.6258291179667377,0.6569520335271477,1,0,6,0,4.7,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
50,0,2723,1,0,1,1,0,0,0,6,3904.506617003665,10,5539.042245384439,35,65,134,359,8327.401161136593,23400.37475193759,22996.37877230635,128.11386401748604,174.62966232789248,64.05676538246894,21.666666666666668,22.33333333333333,29.916666666666668,0.0769230769230769,0.1194029850746268,0.1002785515320334,0.6197801824512015,0.5850826781452192,0.6591191907663219,1,1,6,5,2.4,6.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
44,0,1991,1,1,0,1,0,1,0,28,5329.936805801067,9,5930.299649690143,38,95,201,364,12260.97131230666,20569.419663079083,30984.28585961397,129.0628559190175,102.33542120934868,85.12166444948893,31.666666666666668,33.5,30.33333333333333,0.031578947368421,0.0597014925373134,0.0467032967032967,0.6145479737726756,0.7444119932571845,0.660027922203931,1,1,7,4,4.9,5.5,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
54,0,4036,1,0,1,1,1,1,0,9,10913.664380847264,2,11548.619668457766,51,94,138,437,17496.00020384179,28788.0712555545,58546.086332652376,186.1276617429978,208.60921199677173,133.9727376033235,31.33333333333333,23.0,36.41666666666666,0.0851063829787234,0.1376811594202898,0.1075514874141876,0.6148359569474281,0.6745141940525177,0.6038259271222148,1,0,6,0,5.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
30,0,657,0,1,0,1,0,1,1,40,1169.4675128826727,9,2171.211155596218,27,64,107,259,2035.306741420089,2582.683028613267,11043.071753641265,31.80166783468889,24.137224566479134,42.6373426781516,21.33333333333333,17.833333333333332,21.58333333333333,0.046875,0.0467289719626168,0.0656370656370656,0.5666225112723166,0.5795551294618669,0.5824642309491935,1,1,11,5,2.5,5.6,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
52,0,3198,0,0,1,1,0,1,0,0,9451.974572009154,5,12951.168851041855,43,125,172,449,17957.94847452061,36017.803084749634,57392.45572613794,143.66358779616488,209.4058318880793,127.82284126088628,41.66666666666666,28.666666666666668,37.41666666666666,0.08,0.1220930232558139,0.1180400890868596,0.5983790033755958,0.5947866378026891,0.5616318581854889,1,1,6,7,2.8,6.3,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
22,0,713,0,1,1,1,0,0,0,44,2020.280548452409,9,3215.7241446646767,34,55,136,354,1681.5689910516464,3020.8567247824144,13521.13458504863,30.57398165548448,22.21218179987069,38.19529543799048,18.33333333333333,22.666666666666668,29.5,0.0363636363636363,0.0073529411764705,0.0508474576271186,0.6297948463698071,0.7434867426089758,0.6588088633300153,1,1,9,4,2.0,5.3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
61,0,5755,1,1,1,1,1,0,0,10,9836.646236640989,6,8062.54982669784,36,82,208,347,25982.854852134795,54881.52363601836,43230.658849518026,316.86408356261944,263.853479019319,124.58403126662256,27.33333333333333,34.666666666666664,28.916666666666668,0.1463414634146341,0.1394230769230769,0.1642651296829971,0.6365990592913614,0.5291814731827958,0.5012366423392915,1,1,5,8,3.6,7.7,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
37,0,3414,1,1,0,1,0,1,1,14,5511.768275764005,5,9432.629344881734,33,84,167,350,13675.029880085449,10762.423532462864,54209.33798241146,162.797974762922,64.44564989498721,154.8838228068899,28.0,27.83333333333333,29.166666666666668,0.0595238095238095,0.0898203592814371,0.1057142857142857,0.7093496415190941,0.5953935965316597,0.7623501074073153,1,1,9,5,4.9,5.9,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
25,0,205,1,1,1,1,0,1,0,151,560.1720108808537,3,436.5049981782578,27,0,150,272,0.0,2239.2469459396098,2067.472052870796,0.0,14.928312972930732,7.601000194377928,0.0,25.0,22.666666666666668,0.0,0.1066666666666666,0.1397058823529411,0.0,0.6304988806837938,0.5759354709188701,1,1,9,4,4.8,3.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
40,0,1520,1,0,1,1,0,0,0,28,3527.25213604384,12,2180.5455308862606,44,122,172,390,9947.718151206644,20192.2899895453,11628.17868581948,81.53867337054628,117.3970348229378,29.81584278415251,40.66666666666666,28.666666666666668,32.5,0.040983606557377,0.0465116279069767,0.0538461538461538,0.6593617542175989,0.6766403707955675,0.7528357640961865,1,1,6,6,2.2,1.9,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
42,0,1171,1,0,0,1,0,1,0,6,1453.3015392800314,8,3653.924647825635,38,75,215,392,4511.201672735161,12447.717553762912,18377.02076400629,60.14935563646881,57.896360715176336,46.88015501022013,25.0,35.833333333333336,32.666666666666664,0.0666666666666666,0.0465116279069767,0.0586734693877551,0.6768157686570591,0.6794623676310645,0.6697929390459161,1,1,6,5,4.9,3.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32,0,3982,1,0,1,1,1,1,0,13,5206.6136100813865,10,12193.3606517206,53,132,192,463,28576.41895833319,40209.84886519874,68475.38275669681,216.48802241161508,209.4262961729101,147.89499515485272,44.0,32.0,38.583333333333336,0.0984848484848484,0.0364583333333333,0.0734341252699784,0.6650509052376389,0.6299845360885327,0.6452237426241505,1,1,10,4,5.0,3.7,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
43,0,3959,1,1,1,1,0,1,0,200,10878.20596846108,10,19862.24516877279,46,92,0,398,16554.158031762283,0.0,109432.08703920772,179.93650034524222,0.0,274.9549925608234,30.666666666666668,0.0,33.166666666666664,0.1413043478260869,0.0,0.0904522613065326,0.6118911172503125,0.0,0.617411233899558,0,1,0,7,0.0,3.5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
44,0,2885,1,1,0,1,1,1,0,0,7377.110818001518,12,11280.135156779044,33,82,217,364,13996.015759712336,38809.56383576092,45768.408693963145,170.68311902088217,178.8459162938291,125.73738652187676,27.33333333333333,36.16666666666666,30.33333333333333,0.0609756097560975,0.064516129032258,0.1098901098901098,0.68053838018668,0.6273446225099952,0.7246657201000056,1,1,6,5,3.6,6.4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
69,0,3724,1,1,0,1,0,0,1,87,10200.466010351864,6,19764.53652579237,27,63,99,304,10825.802499504607,25273.73835632721,102274.75817526436,171.83813491277155,255.2902864275476,336.4301255765275,21.0,16.5,25.33333333333333,0.0952380952380952,0.1313131313131313,0.0559210526315789,0.4639055424406245,0.4676388339498906,0.4990438567625531,0,1,0,8,0.0,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,0,2625,1,0,0,0,1,1,0,23,6113.341861606869,1,14554.504232313566,52,147,242,529,22138.67365320823,24503.888364682087,64240.54710440387,150.60322213066823,101.25573704414086,121.43770719168974,49.0,40.333333333333336,44.083333333333336,0.0748299319727891,0.1157024793388429,0.109640831758034,0.6311940918876312,0.7481506438284193,0.6884829565675914,1,1,7,6,5.1,4.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
88,0,2101,0,0,0,1,1,1,0,34,4854.271113348468,4,2422.1029423807154,15,47,54,147,5801.534213507412,17380.86769350616,13017.036147731442,123.43689815973217,321.8679202501141,88.55126631109825,15.666666666666666,9.0,12.25,0.1489361702127659,0.0925925925925925,0.1156462585034013,0.5234530520782156,0.4013751715639586,0.4640892037695813,1,1,5,8,5.4,10.2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
43,0,9726,1,0,0,1,0,1,1,3,13756.870696998782,1,69418.67457931208,52,139,251,507,74135.9180856985,133220.6744278345,357276.5349365155,533.35192867409,530.7596590750379,704.6874456341528,46.333333333333336,41.833333333333336,42.25,0.0935251798561151,0.1075697211155378,0.126232741617357,0.6755736063392116,0.7340688851069859,0.7006375774229672,1,0,6,0,0.1,0.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2
48,0,4241,1,1,1,1,1,1,0,15,9769.551887609015,1,72005.25980713054,44,102,218,460,19538.04563094832,68881.9606532677,358348.815477795,191.5494669700816,315.9722965746225,779.0191640821631,34.0,36.333333333333336,38.333333333333336,0.1274509803921568,0.0825688073394495,0.0847826086956521,0.6919157439294747,0.6847644625702436,0.6955500540892275,1,1,6,5,2.6,5.2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2
31,0,3711,1,1,0,1,1,0,1,7,5964.257685824781,5,37307.27884479979,54,80,200,467,15109.86667921472,43471.54257501412,172533.40509176967,188.873333490184,217.35771287507055,369.45054623505285,26.666666666666668,33.333333333333336,38.91666666666666,0.1,0.09,0.0813704496788008,0.5973537443781594,0.4889242834142432,0.658028207590383,1,1,11,4,2.3,3.2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
45,0,1907,0,0,1,1,0,1,0,7,2520.681478020668,5,10056.56097721467,41,100,193,373,9698.67305864749,20197.132381973486,62163.40952205633,96.98673058647488,104.64835431074344,166.65793437548615,33.333333333333336,32.166666666666664,31.08333333333333,0.03,0.0569948186528497,0.0589812332439678,0.6643898972228889,0.6519973402929657,0.6705321038433368,1,1,7,4,4.8,3.4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
41,0,3305,1,0,0,1,1,1,0,6,3359.431313448616,10,10501.533571563466,44,80,180,430,12100.703810067982,30145.031511226163,42374.676739308525,151.25879762584978,167.4723972845898,98.54575985885704,26.666666666666668,30.0,35.833333333333336,0.075,0.1055555555555555,0.1186046511627907,0.6382434866915709,0.6639704928121197,0.6919861222280286,0,1,0,5,0.0,5.3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
59,0,2724,1,1,0,1,0,0,0,24,4309.486084488622,8,7918.695007753107,39,84,181,355,10478.467376672555,24172.3851037445,42962.66091566404,124.74365924610188,133.54908897096408,121.02158004412404,28.0,30.166666666666668,29.58333333333333,0.119047619047619,0.0773480662983425,0.1014084507042253,0.6557883042632775,0.6196085845083283,0.6632872701610896,1,0,5,0,5.3,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
24,0,2503,1,1,0,1,0,0,1,0,4552.375301855365,12,4330.080583879592,50,119,259,513,13886.562690999372,43283.90050706297,26657.43052425198,116.69380412604517,167.11930697707712,51.96380219152433,39.66666666666666,43.16666666666666,42.75,0.0588235294117647,0.0617760617760617,0.1267056530214425,0.6303255254033341,0.7117091348400234,0.7406721643521512,1,1,9,5,3.4,1.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
56,0,3585,1,1,1,1,0,1,0,200,7678.12983713558,8,22410.27487034852,54,77,0,455,13403.629431914384,0.0,92208.42494846229,174.0731095053816,0.0,202.65587900760943,25.666666666666668,0.0,37.91666666666666,0.0909090909090909,0.0,0.0681318681318681,0.6208797942839962,0.0,0.6743246684400538,1,1,5,8,2.5,3.7,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
35,0,91,1,1,0,1,0,0,0,31,257.7200575999831,8,297.22332191376285,22,52,106,245,229.73187169439117,365.6218660262798,1624.928430403405,4.417920609507522,3.4492628870403754,6.632360940422061,17.333333333333332,17.666666666666668,20.416666666666668,0.0192307692307692,0.0566037735849056,0.0530612244897959,0.6902360140710846,0.5997305513643963,0.5463652023918206,0,1,0,5,0.0,2.3,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1
50,0,4760,1,0,1,0,1,1,1,28,9532.31341581949,6,36078.21014228921,45,123,285,440,30787.48781833156,52903.92135230794,145129.98427006954,250.30477901082568,185.62779421862436,329.84087334106715,41.0,47.5,36.66666666666666,0.048780487804878,0.1122807017543859,0.0681818181818181,0.6445230773224907,0.643155103301362,0.6438199688501478,1,1,9,4,4.5,7.8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
41,0,1037,1,1,1,1,0,1,0,19,1628.9411168872325,3,2436.0308733722827,45,118,186,341,7488.8043672591075,14865.766948222186,11472.439526006729,63.46444379033142,79.92347821624831,33.64351767157398,39.333333333333336,31.0,28.416666666666668,0.0847457627118644,0.1236559139784946,0.0733137829912023,0.5842808086790442,0.6895867565050199,0.6310157534316638,1,0,5,0,3.6,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
42,0,3420,1,0,0,0,0,0,0,0,8846.986259838446,5,26246.45200338972,51,115,200,421,19225.042856191656,30810.346294086918,113755.12229789449,167.1742857060144,154.05173147043456,270.2021907313408,38.333333333333336,33.333333333333336,35.083333333333336,0.1043478260869565,0.085,0.0926365795724465,0.6912707235978026,0.6159839861834826,0.6386513371296478,0,1,0,6,0.0,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,0,1623,1,0,0,1,0,0,0,0,4302.522241517436,9,15923.77854053306,40,86,217,446,7223.259030613472,19427.658355356914,82447.08675767767,83.99138407690083,89.5283795177738,184.8589389185598,28.666666666666668,36.16666666666666,37.16666666666666,0.0348837209302325,0.0691244239631336,0.0448430493273542,0.6398287107274554,0.5394461002448172,0.6510637063179976,1,1,8,4,6.5,3.9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
25,0,2923,1,0,1,1,0,1,0,8,5128.490185233612,10,25383.527612858667,51,117,282,456,16192.588354744476,28879.443507066662,163822.65975458483,138.3981910661921,102.40937413853426,359.26021876005444,39.0,47.0,38.0,0.1282051282051282,0.0921985815602836,0.0921052631578947,0.6757658714355425,0.70126113219073,0.6541179247223752,1,1,9,5,2.3,3.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
91,0,4526,1,1,0,1,0,0,0,5,6543.44030764479,7,39059.024652113054,33,75,162,307,17608.58514593717,26963.67812195852,172302.281663012,234.78113527916227,166.44245754295383,561.2452171433615,25.0,27.0,25.58333333333333,0.0666666666666666,0.1543209876543209,0.1172638436482084,0.5449827714083739,0.5588877080008342,0.504950153895152,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52,0,1046,1,1,1,0,0,1,1,0,1568.5712025481398,7,11088.91068467332,37,110,213,362,5470.272452519113,8890.885395101102,60033.46846742221,49.72974956835558,41.74124598639016,165.83831068348675,36.66666666666666,35.5,30.166666666666668,0.0545454545454545,0.0610328638497652,0.0359116022099447,0.6662911824967269,0.6694237701808611,0.6082938083191893,1,0,7,0,6.1,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
48,0,3210,1,0,0,1,1,1,1,6,5172.504001190271,6,13315.99482900886,41,66,174,372,10345.255614547435,21990.925559891104,73803.7658077543,156.74629719011267,126.38462965454656,198.39721991331805,22.0,29.0,31.0,0.0757575757575757,0.0919540229885057,0.0779569892473118,0.6802151936942407,0.6848326622028723,0.5815243979535651,1,1,6,5,5.9,4.8,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
58,0,3227,0,0,1,1,0,0,0,0,8565.00900808528,3,9151.454747750997,52,104,265,450,15894.415733893524,32845.55206834718,40359.79078208281,152.83092051820697,123.94547950319688,89.68842396018402,34.666666666666664,44.16666666666666,37.5,0.1153846153846153,0.0679245283018867,0.0777777777777777,0.704904781316546,0.7229584752593647,0.653321663617784,1,1,6,8,2.5,5.3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
30,1,1224,1,1,1,1,0,0,0,0,2534.985474511071,1,6745.220299677793,41,109,237,412,6856.895737799271,20070.03946038682,33437.89464279559,62.9073003467823,84.68371080331991,81.15993845338735,36.333333333333336,39.5,34.333333333333336,0.036697247706422,0.0632911392405063,0.058252427184466,0.6267757736266533,0.5734076453034115,0.6292253443903595,1,1,10,5,1.9,3.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
88,0,2195,1,1,0,1,0,1,0,40,3294.8061821298224,6,3711.9236791808576,13,29,72,139,3233.204623642831,10454.983714691682,15728.265025655688,111.48981460837348,145.20810714849557,113.15298579608408,9.666666666666666,12.0,11.583333333333334,0.0689655172413793,0.0972222222222222,0.0863309352517985,0.4587141028309991,0.3630278038781281,0.4678308300365187,1,1,7,9,4.9,9.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
33,0,3726,1,0,1,1,1,0,0,70,6827.195127659991,4,7856.844924363902,54,87,153,459,16576.968736809413,31507.46215033102,44649.720876596046,190.5398705380392,205.9311251655622,97.27608034116786,29.0,25.5,38.25,0.1034482758620689,0.0588235294117647,0.0871459694989106,0.7402946137842056,0.6992099783724767,0.6657192238300741,1,1,10,5,2.1,5.2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
40,0,4477,1,1,0,1,0,1,0,17,7326.517292826817,7,5918.741609555446,40,114,220,420,25379.58887792336,93227.6492563306,33189.102036775475,222.62797261336283,423.76204207423,79.02167151613209,38.0,36.66666666666666,35.0,0.1140350877192982,0.1045454545454545,0.0952380952380952,0.6113257427791021,0.6190576747227816,0.6325441719752796,1,1,4,4,5.0,6.9,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
74,0,3499,1,1,0,1,0,0,1,5,4235.001307193239,10,4824.008791298172,34,32,142,281,4922.524583496182,19199.673107711587,29924.35248856414,153.82889323425567,135.2089655472647,106.49235761054854,10.666666666666666,23.666666666666668,23.416666666666668,0.15625,0.1197183098591549,0.096085409252669,0.5496506568515892,0.4996374344800167,0.5058794172832889,1,1,6,8,7.3,8.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
36,0,2696,1,1,0,1,0,1,0,10,7945.486848386405,12,11360.008342542642,40,92,211,440,12249.892249734155,34207.97319662259,55854.62064620339,133.15100271450171,162.12309571859046,126.94231965046224,30.666666666666668,35.166666666666664,36.66666666666666,0.1413043478260869,0.1421800947867298,0.1477272727272727,0.6910591083211655,0.617005957942805,0.6273788024103373,1,1,10,5,2.9,3.7,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
36,0,4119,1,1,1,0,1,1,1,5,8359.15315940374,3,11618.840466796368,40,91,211,453,17203.09129554289,76441.8123411814,70102.79941983965,189.04495929168013,362.2834708112863,154.75231660008754,30.33333333333333,35.166666666666664,37.75,0.1098901098901098,0.1421800947867298,0.1015452538631346,0.6061926390128324,0.6574878086601191,0.6237403593158971,1,1,11,4,3.4,3.5,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
49,0,2310,1,1,1,1,0,0,0,125,2509.386287696225,1,14420.85213626462,45,0,173,390,0.0,16455.177135394842,74931.8079504368,0.0,95.11663084043262,192.1328408985559,0.0,28.83333333333333,32.5,0.0,0.0289017341040462,0.0615384615384615,0.0,0.683513114844715,0.6459612653128447,1,1,5,4,6.4,3.8,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
63,0,2831,1,1,1,1,0,1,0,0,8224.145710097982,5,4463.9624706126615,15,28,57,139,4464.066110566184,6883.689161227173,19584.647366999696,159.43093252022084,120.76647651275742,140.89674364747984,9.333333333333334,9.5,11.583333333333334,0.1428571428571428,0.1403508771929824,0.0719424460431654,0.5184039697195291,0.4391795011715204,0.4827161067750998,1,1,5,7,0.6,8.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
38,0,400,0,0,1,1,0,0,0,165,669.3486460640471,4,1328.28463392316,24,0,120,251,0.0,2477.7273132330856,6615.435743296596,0.0,20.647727610275712,26.35631770237688,0.0,20.0,20.916666666666668,0.0,0.1,0.0756972111553784,0.0,0.5771140136073454,0.5470391135962265,1,1,9,5,4.0,3.8,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
23,0,2997,1,1,1,1,0,0,0,0,7587.9911110406865,9,10193.167664911833,59,145,230,533,25812.25776575596,21621.76202962301,58985.33528005146,178.01557079831693,94.00766099836092,110.66667031904588,48.333333333333336,38.333333333333336,44.41666666666666,0.1103448275862069,0.0956521739130434,0.1313320825515947,0.7700441953961139,0.6736585612861808,0.7788367806714864,1,1,10,6,3.2,2.9,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
43,0,1981,1,1,1,0,0,0,0,21,4396.357151735796,12,13696.624188432444,38,100,130,326,10349.905765008893,14759.756634910136,81146.39764189991,103.49905765008891,113.53658949930876,248.915330189877,33.333333333333336,21.666666666666668,27.166666666666668,0.09,0.0846153846153846,0.1257668711656441,0.6993527725037756,0.5517226236445935,0.7336122674627048,1,1,5,5,4.1,3.6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
39,0,8781,1,1,0,1,1,1,0,7,17200.00128417078,6,19107.61533331106,53,111,243,554,48039.145887383806,71702.21574981719,101531.76887034652,432.7850980845388,295.0708467070666,183.2703409212031,37.0,40.5,46.16666666666666,0.1531531531531531,0.139917695473251,0.1732851985559566,0.6570876743876868,0.6890951881610846,0.7632510731619523,1,1,12,7,3.9,4.4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2
65,0,2721,1,0,0,1,0,0,0,0,4372.10096036297,6,2007.5008204416577,15,33,84,149,4312.178641726687,13366.910767464857,10435.940268188322,130.67208005232385,159.1298900888673,70.03986757173371,11.0,14.0,12.416666666666666,0.1515151515151515,0.119047619047619,0.2013422818791946,0.4347960926151365,0.480275611801414,0.4047329202559852,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
49,0,4467,1,0,0,1,0,0,1,20,10335.112864512052,6,8801.437281467395,46,86,171,425,19905.41398233052,44769.13752839948,53338.62024599408,231.45830212012237,261.8078218035057,125.50263587292726,28.666666666666668,28.5,35.416666666666664,0.0930232558139534,0.1403508771929824,0.1129411764705882,0.5830248597831472,0.6985698805186288,0.5966731402201257,1,1,7,3,3.2,2.5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
41,1,3314,0,0,1,1,1,1,1,2,5848.035720156737,9,30614.60110006954,43,113,191,465,14605.906244557464,25668.17070087092,126142.40355042405,129.25580747395986,134.3883282768111,271.2739861299441,37.66666666666666,31.83333333333333,38.75,0.079646017699115,0.0575916230366492,0.0946236559139784,0.5856256808576346,0.6338970881663895,0.7706633199318934,1,1,6,5,4.3,5.1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
