customer_id,days_since_last_transaction,account_lifetime_days,current_balance,peak_month,peak_month_spending,peak_month_frequency,total_transactions_3m,total_transactions_6m,total_transactions_12m,total_transaction_amount_3m,total_transaction_amount_6m,total_transaction_amount_12m,average_transaction_amount_3m,average_transaction_amount_6m,average_transaction_amount_12m,transaction_frequency_3m,transaction_frequency_6m,transaction_frequency_12m,high_value_transaction_rate_3m,high_value_transaction_rate_6m,high_value_transaction_rate_12m,online_transaction_ratio_3m,online_transaction_ratio_6m,online_transaction_ratio_12m
7340,55,1453,4244.089268423066,2,7827.673610942157,49.519811910749546,78,204,395,8320.17951731363,21760.469506820264,42134.24242742159,106.66896817068756,106.66896817068756,106.66896817068756,26.0,34.0,32.916666666666664,0.10256410256410256,0.09313725490196079,0.09620253164556962,0.5752607141283794,0.5786378972456804,0.6543416994743568
7341,43,1214,2206.9051902213955,2,1787.6758021424891,24.73258145381067,66,103,205,2894.7404774107968,4517.549532928971,8991.239361654749,43.85970420319389,43.85970420319389,43.85970420319389,22.0,17.166666666666668,17.083333333333332,0.0,0.038834951456310676,0.03902439024390244,0.6172555629153165,0.6012519246623126,0.6409827727353334
7342,22,1768,4536.272020309363,5,9986.97074289144,47.15661664813546,71,223,402,9425.396341886522,29603.709637192882,53366.32858363919,132.7520611533313,132.7520611533313,132.7520611533313,23.666666666666668,37.166666666666664,33.5,0.09859154929577464,0.08968609865470852,0.07213930348258707,0.5577866168863274,0.6145936594146634,0.5947080552998705
7343,30,1817,5518.186835441239,8,9669.885701907557,44.47240773147749,92,135,357,14540.039948883803,21335.928185862103,56421.67675816867,158.04391248786743,158.04391248786743,158.04391248786743,30.666666666666668,22.5,29.75,0.17391304347826086,0.1037037037037037,0.11204481792717087,0.6965328169169601,0.6464194924720148,0.6661346769851947
7344,16,1725,3129.768055572113,3,15292.94387079159,39.51123994999546,108,157,374,18832.311056185783,27376.600331677484,65215.59569456929,174.37325052023874,174.37325052023874,174.37325052023874,36.0,26.166666666666668,31.166666666666668,0.06481481481481481,0.09554140127388536,0.06684491978609626,0.615076760365834,0.5931050762694278,0.7455464181665173
7345,6,1405,4499.103023796183,12,5608.683442431006,25.722944960278006,73,157,264,10287.740866852104,22125.68926158603,37204.98066916377,140.9279570801658,140.9279570801658,140.9279570801658,24.333333333333332,26.166666666666668,22.0,0.1232876712328767,0.11464968152866242,0.09090909090909091,0.37721848526042967,0.5392257047404861,0.45607592025277177
7346,15,1811,6392.745594489311,9,18529.303788521225,52.31167577178856,96,248,454,20629.789081626997,53293.62179420307,97561.71086519434,214.89363626694788,214.89363626694788,214.89363626694788,32.0,41.333333333333336,37.833333333333336,0.11458333333333333,0.13709677419354838,0.10352422907488987,0.6438918437042814,0.6740593103609421,0.6684726842413323
7347,13,338,2618.695438675981,12,8147.834706160248,40.80537871367765,112,194,398,10277.046631094092,17801.312914573693,36520.21927835222,91.75934492048296,91.75934492048296,91.75934492048296,37.333333333333336,32.333333333333336,33.166666666666664,0.10714285714285714,0.1134020618556701,0.09798994974874371,0.6810389257325563,0.6891777321073718,0.6480426878672518
7348,49,1610,7313.628820606769,1,15871.07303570176,38.15442917302275,79,233,429,15067.268687983193,44438.90638354536,81820.99072335177,190.72492010105307,190.72492010105307,190.72492010105307,26.333333333333332,38.833333333333336,35.75,0.11392405063291139,0.0944206008583691,0.11888111888111888,0.6389782152206784,0.6027200230823708,0.6043736948429951
7349,9,765,2025.8414494451738,12,4649.256982122362,35.51001534548246,81,158,355,5202.311552027271,10147.718829880356,22800.25433295903,64.22606854354656,64.22606854354656,64.22606854354656,27.0,26.333333333333332,29.583333333333332,0.07407407407407407,0.0379746835443038,0.036619718309859155,0.6662978468045216,0.6279663464866664,0.6095543855916774
7350,55,910,1547.5535187504752,5,2396.3120639118624,35.792101447465875,80,133,289,2817.7317788707887,4684.479082372686,10179.056051170724,35.22164723588486,35.22164723588486,35.22164723588486,26.666666666666668,22.166666666666668,24.083333333333332,0.0375,0.06015037593984962,0.058823529411764705,0.6307364603635984,0.695473771280255,0.6154337307024651
7351,37,1418,3869.3048531837976,6,14641.364632805626,52.432602994873065,80,281,515,10045.078765703505,35283.339164533565,64665.194554216316,125.56348457129381,125.56348457129381,125.56348457129381,26.666666666666668,46.833333333333336,42.916666666666664,0.0875,0.11743772241992882,0.10097087378640776,0.5785404117200084,0.7363890704432451,0.7505943061478193
7352,53,1628,5311.642630700381,11,22272.261406971258,50.213807279550295,109,235,468,21851.484155357743,47110.99794962449,93821.05123584793,200.47233170052976,200.47233170052976,200.47233170052976,36.333333333333336,39.166666666666664,39.0,0.07339449541284404,0.10212765957446808,0.12606837606837606,0.747903579020501,0.5575400433126095,0.6501326188430699
7353,43,421,7209.768875762375,10,13834.446055737435,43.66873811969736,115,214,406,19589.719775512873,36453.91332138917,69160.22807702805,170.34538935228585,170.34538935228585,170.34538935228585,38.333333333333336,35.666666666666664,33.833333333333336,0.10434782608695652,0.14485981308411214,0.11822660098522167,0.6034923170516344,0.6251701185779558,0.7072054678367171
7354,33,1810,2883.688862866105,2,5419.618093564562,42.723456461265855,131,185,445,6646.293798197314,9385.987424935138,22577.104887006142,50.73506716181156,50.73506716181156,50.73506716181156,43.666666666666664,30.833333333333332,37.083333333333336,0.06870229007633588,0.07567567567567568,0.0696629213483146,0.678758567351228,0.6637366685836577,0.6275831424331565
7355,26,186,6338.481076210123,11,19873.515109849905,54.9413376768419,120,247,477,22984.892686929426,47310.570780596405,91364.94843054446,191.54077239107855,191.54077239107855,191.54077239107855,40.0,41.166666666666664,39.75,0.1,0.15384615384615385,0.09014675052410902,0.6641663969308205,0.6482755181635989,0.6737518378250646
7356,23,1185,8855.189615332602,3,13761.54135287039,55.85529006140435,94,174,482,17393.400488454343,32196.29452118144,89187.43654718077,185.03617540908874,185.03617540908874,185.03617540908874,31.333333333333332,29.0,40.166666666666664,0.1702127659574468,0.11494252873563218,0.13070539419087138,0.708869031197681,0.6494581199372303,0.7366820248772457
7357,69,1763,1144.6330489979848,5,3091.928367072843,35.954932210387575,68,162,331,4225.596009356428,10066.861081113842,20568.70998672026,62.14111778465335,62.14111778465335,62.14111778465335,22.666666666666668,27.0,27.583333333333332,0.08823529411764706,0.08024691358024691,0.05740181268882175,0.661400847782311,0.6321057332224841,0.7246669477615757
7358,1,1711,943.86609952635,10,1625.6078582184737,25.2261673241371,57,141,237,2505.8660637172434,6198.721315511076,10419.12731756117,43.962562521355146,43.962562521355146,43.962562521355146,19.0,23.5,19.75,0.03508771929824561,0.028368794326241134,0.0759493670886076,0.6697194511023331,0.584335043321446,0.5956392684197406
7359,27,1637,7989.26182749894,5,21548.406676427912,42.09376658963064,112,190,450,27170.75495749699,46093.24501718239,109168.2118828004,242.5960264062231,242.5960264062231,242.5960264062231,37.333333333333336,31.666666666666668,37.5,0.17857142857142858,0.1736842105263158,0.12666666666666668,0.6169218959147543,0.6333643049309315,0.677015546228552
7360,13,638,14750.14766918803,8,41139.4037803568,48.62983416284986,118,214,531,43855.14955308167,79533.91529118201,197348.17298886753,371.65380977187857,371.65380977187857,371.65380977187857,39.333333333333336,35.666666666666664,44.25,0.13559322033898305,0.14018691588785046,0.1638418079096045,0.7051314094684565,0.6951613094618421,0.6402082473703166
7361,9,1064,4666.889503554812,4,13418.198235613198,39.71230621721468,97,76,379,17793.147521275037,13941.022800174256,69521.67949034266,183.43451052860863,183.43451052860863,183.43451052860863,32.333333333333336,12.666666666666666,31.583333333333332,0.13402061855670103,0.06578947368421052,0.09762532981530343,0.6003280797363113,0.6246206969646196,0.6377835642384746
7362,41,1824,4344.296850039379,11,7533.42306027193,45.18035467565159,115,192,403,8644.536519411455,14432.617493278256,30293.46275932884,75.16988277749091,75.16988277749091,75.16988277749091,38.333333333333336,32.0,33.583333333333336,0.034782608695652174,0.052083333333333336,0.05707196029776675,0.5849377497411193,0.70094768945086,0.6124215486955742
7363,9,953,5656.356121560523,4,8699.524372199294,46.06961061383899,112,213,374,14252.764165554398,27105.7032791347,47594.05176711915,127.25682290673569,127.25682290673569,127.25682290673569,37.333333333333336,35.5,31.166666666666668,0.08035714285714286,0.07511737089201878,0.0427807486631016,0.7049407497970672,0.6987031849902783,0.6749461967741509
7364,6,1753,10802.223298421639,8,57816.70987594344,77.4937493351619,149,310,599,86848.29355413331,180691.08054886796,349141.7975766836,582.874453383445,582.874453383445,582.874453383445,49.666666666666664,51.666666666666664,49.916666666666664,0.16778523489932887,0.16129032258064516,0.21535893155258765,0.7639392357751003,0.6554004021852575,0.7300668496911116
7365,26,833,7345.433601090973,7,17948.76424580185,57.62280259045145,109,256,468,17494.849541305746,41088.82094104836,75115.50078285404,160.50320680097016,160.50320680097016,160.50320680097016,36.333333333333336,42.666666666666664,39.0,0.09174311926605505,0.11328125,0.09615384615384616,0.7567221473016228,0.7232570177889547,0.7315472033457071
7366,30,713,5711.828994631869,3,12542.977627657168,41.991666794537096,86,174,412,12061.180358204063,24402.853282877986,57781.46869279155,140.24628323493096,140.24628323493096,140.24628323493096,28.666666666666668,29.0,34.333333333333336,0.06976744186046512,0.07471264367816093,0.09223300970873786,0.689887594981536,0.6051390806306982,0.6982352891707803
7367,30,1755,4477.7849029511735,9,5037.460502317831,53.298472024786946,104,218,487,6149.477591253227,12890.251104742341,28796.11141288771,59.12959222358872,59.12959222358872,59.12959222358872,34.666666666666664,36.333333333333336,40.583333333333336,0.18269230769230768,0.0963302752293578,0.09034907597535935,0.74548440532221,0.7226129759512208,0.6733209464303521
7368,151,1754,1875.5502187704508,11,1961.1169496141067,15.39984512689447,24,57,136,2119.2231155366385,5033.154899399517,12008.930988040951,88.30096314735994,88.30096314735994,88.30096314735994,8.0,9.5,11.333333333333334,0.08333333333333333,0.0,0.029411764705882353,0.3490499470324912,0.4383450238564482,0.37458900908819537
7369,22,1724,6415.943435297861,10,9270.113560149788,51.80147685818454,104,170,465,12129.227741176195,19826.62226923032,54231.643265835875,116.62718981900188,116.62718981900188,116.62718981900188,34.666666666666664,28.333333333333332,38.75,0.1346153846153846,0.03529411764705882,0.08387096774193549,0.6284952592693739,0.6787451834173801,0.5868341773192022
7370,10,1195,311.6579663764567,5,338.2861746389748,23.964643564648437,48,120,245,394.518262520931,986.2956563023274,2013.6869649505852,8.219130469186062,8.219130469186062,8.219130469186062,16.0,20.0,20.416666666666668,0.0625,0.09166666666666666,0.07755102040816327,0.57331033428446,0.6277861558349518,0.5288299806152454
7371,52,881,6928.000564583075,5,10586.45365565481,40.303332602603355,109,237,363,15173.145700552865,32991.15166083512,50530.751277987976,139.20317156470517,139.20317156470517,139.20317156470517,36.333333333333336,39.5,30.25,0.06422018348623854,0.08438818565400844,0.09090909090909091,0.6373941553604676,0.699242013381902,0.6814784115444843
7372,37,1662,8928.186348524936,12,9286.776805248881,44.80096907691794,73,191,319,11255.165475758447,29448.446655751555,49183.531325574586,154.18034898299243,154.18034898299243,154.18034898299243,24.333333333333332,31.833333333333332,26.583333333333332,0.0684931506849315,0.031413612565445025,0.08463949843260188,0.579023937796208,0.6252458405889025,0.6941897411117267
7373,42,743,5073.867821754149,7,17882.71078586035,48.76100941964885,76,226,466,13825.504524902328,41112.68450826219,84772.17248163796,181.91453322239906,181.91453322239906,181.91453322239906,25.333333333333332,37.666666666666664,38.833333333333336,0.06578947368421052,0.11946902654867257,0.12017167381974249,0.6343787676277556,0.7553429220945058,0.7442864578814028
7374,54,1824,2400.1782053217216,4,6386.486934196653,49.96323373911539,71,286,434,5212.954224183723,20998.660677697815,31865.100468954028,73.42189048146089,73.42189048146089,73.42189048146089,23.666666666666668,47.666666666666664,36.166666666666664,0.028169014084507043,0.03146853146853147,0.052995391705069124,0.6469457267032487,0.6485710353958533,0.7084976992146814
7375,25,1358,7990.860078285669,6,11952.822047997219,49.96398533289581,125,199,462,20362.781513921684,32417.548170163318,75260.84047545453,162.90225211137346,162.90225211137346,162.90225211137346,41.666666666666664,33.166666666666664,38.5,0.08,0.05527638190954774,0.08441558441558442,0.6952777189547107,0.6347999348724054,0.6908907013235298
7376,9,1207,5483.719730070071,2,19086.78390903766,46.58906447717145,80,223,404,18950.167259852136,52823.591236837834,95698.3446622533,236.87709074815172,236.87709074815172,236.87709074815172,26.666666666666668,37.166666666666664,33.666666666666664,0.15,0.11210762331838565,0.14603960396039603,0.6234274999042945,0.5745166951285964,0.6592812841885208
7377,78,1751,4347.374322309929,8,14302.575911114294,31.38601371576911,83,197,291,18156.43700497923,43094.19385519167,63656.905643963335,218.75225307203894,218.75225307203894,218.75225307203894,27.666666666666668,32.833333333333336,24.25,0.14457831325301204,0.1116751269035533,0.13745704467353953,0.47636118630695373,0.43276284438715,0.5977541866244542
7378,41,1097,3654.2864615666513,7,14695.969044402163,46.13424400494159,80,207,413,12244.279879402786,31682.07418795471,63211.09487741689,153.05349849253483,153.05349849253483,153.05349849253483,26.666666666666668,34.5,34.416666666666664,0.075,0.05314009661835749,0.09685230024213075,0.6965332943819345,0.6348814594015999,0.6961458436013478
7379,22,1824,6577.772138876818,9,2697.135564379245,13.703321332316555,21,82,151,2021.1148637276083,7891.972325031614,14532.778305850898,96.24356493940992,96.24356493940992,96.24356493940992,7.0,13.666666666666666,12.583333333333334,0.2857142857142857,0.0975609756097561,0.08609271523178808,0.4848323969530896,0.3791224413756072,0.5514426543191682
7380,6,609,9535.410493789543,5,23472.67083529908,48.95995860323928,116,177,425,26314.557180577453,40152.384663467325,96411.09311849497,226.849630867047,226.849630867047,226.849630867047,38.666666666666664,29.5,35.416666666666664,0.13793103448275862,0.15254237288135594,0.12470588235294118,0.5883897697348929,0.6110384763509958,0.6702170711044337
7381,47,132,3448.867916562016,11,4546.733773147287,37.779390930146214,105,195,384,7461.808652406572,13857.644640183635,27288.900214515466,71.06484430863402,71.06484430863402,71.06484430863402,35.0,32.5,32.0,0.0761904761904762,0.08205128205128205,0.06770833333333333,0.5734458493998484,0.5891699294594858,0.6827308942906791
7382,29,1002,4548.125238300749,2,10569.41115069232,48.959538457733494,110,231,436,14579.601788821468,30617.163756525086,57788.23981751055,132.54183444383153,132.54183444383153,132.54183444383153,36.666666666666664,38.5,36.333333333333336,0.15454545454545454,0.12554112554112554,0.11467889908256881,0.6532444317471566,0.6491281280927388,0.6686851214335955
7383,17,914,306.898112615269,2,672.6425275363689,32.09608093473771,87,156,320,1151.5419979725036,2064.8339273989723,4235.556774151738,13.23611491922418,13.23611491922418,13.23611491922418,29.0,26.0,26.666666666666668,0.12643678160919541,0.08974358974358974,0.065625,0.79325621131713,0.6865014491090842,0.693629721653311
7384,76,1091,6654.120038562636,10,3677.6404948668633,13.124150017967176,42,42,133,4851.932495753934,4851.932495753934,15364.452903220792,115.52220227985558,115.52220227985558,115.52220227985558,14.0,7.0,11.083333333333334,0.11904761904761904,0.047619047619047616,0.08270676691729323,0.4575640518809176,0.4334454489498082,0.45128104055146
