customer_id,age,job,marital,education,credit_default,customer_segment,region,income,created_at,credit_card,personal_loan,mortgage,savings_account,investment_product,auto_loan,wealth_management
7867,38,technician,single,secondary,no,Budget-Conscious,Urban,2701,2020-11-04 07:43:31.804675,yes,no,no,yes,no,yes,no
7868,43,entrepreneur,married,tertiary,no,Budget-Conscious,Urban,2046,2020-03-14 04:52:12.333896,yes,yes,yes,yes,no,yes,yes
7869,37,blue-collar,married,primary,no,Budget-Conscious,Urban,2549,2022-04-27 11:59:34.639189,yes,yes,no,yes,no,yes,no
7870,45,admin,married,primary,no,Middle-Market,Suburban,4522,2023-11-14 21:00:52.023218,yes,no,no,yes,yes,yes,no
7871,30,management,married,secondary,no,High-Value,Urban,6612,2020-05-03 03:45:25.974227,yes,no,no,yes,no,yes,yes
7872,58,admin,single,tertiary,no,Middle-Market,Urban,4622,2022-04-18 08:22:08.793038,yes,yes,yes,yes,no,no,no
7873,59,unemployed,married,primary,no,Middle-Market,Urban,616,2020-06-10 22:39:42.155766,yes,yes,no,yes,no,yes,yes
7874,39,management,married,tertiary,no,High-Value,Urban,7758,2022-10-21 03:29:11.356077,yes,yes,yes,yes,no,yes,no
7875,62,blue-collar,single,secondary,yes,Retired,Suburban,2601,2020-04-17 23:45:22.369247,yes,yes,no,yes,yes,yes,no
7876,41,blue-collar,single,secondary,no,Budget-Conscious,Suburban,2930,2023-03-29 01:10:22.093478,yes,no,no,yes,no,yes,no
7877,40,services,married,primary,no,High-Value,Urban,1538,2020-06-14 13:02:49.889818,yes,yes,yes,yes,no,yes,yes
7878,20,blue-collar,single,tertiary,no,Young Professionals,Urban,3958,2024-01-02 22:54:49.381520,yes,no,yes,yes,no,no,no
7879,42,services,married,secondary,no,High-Value,Rural,2236,2020-04-16 19:37:27.995185,yes,no,yes,yes,no,yes,yes
7880,37,admin,married,secondary,no,Budget-Conscious,Urban,3122,2020-08-13 15:31:40.048071,yes,yes,no,yes,no,yes,no
7881,38,admin,single,tertiary,no,Middle-Market,Urban,4241,2023-03-01 10:09:38.577714,yes,no,yes,yes,no,yes,no
7882,51,blue-collar,married,primary,no,Middle-Market,Urban,3486,2020-12-06 22:19:04.852897,yes,yes,yes,yes,no,no,no
7883,39,blue-collar,married,secondary,no,Budget-Conscious,Urban,3378,2020-05-22 16:32:15.694054,no,yes,yes,no,yes,yes,no
7884,44,management,married,tertiary,no,Middle-Market,Rural,8574,2024-04-19 19:47:49.271653,yes,no,yes,yes,no,no,no
7885,57,admin,divorced,tertiary,no,High-Value,Urban,4330,2024-03-30 14:18:02.505958,yes,no,yes,yes,no,yes,no
7886,60,management,married,secondary,no,High-Value,Urban,7262,2020-05-14 09:54:24.158210,yes,yes,yes,yes,no,yes,yes
7887,31,technician,single,primary,no,Budget-Conscious,Suburban,3802,2021-12-22 11:37:18.296132,yes,yes,yes,yes,no,yes,no
7888,50,blue-collar,married,secondary,no,Middle-Market,Urban,2661,2021-04-29 07:36:54.857883,no,yes,no,yes,no,yes,no
7889,46,entrepreneur,single,primary,no,Middle-Market,Rural,5824,2024-10-09 15:09:22.420667,yes,yes,no,yes,yes,yes,yes
7890,47,blue-collar,single,secondary,no,Budget-Conscious,Urban,2438,2022-06-07 04:52:48.795483,yes,no,no,yes,no,no,no
7891,44,technician,married,secondary,no,Budget-Conscious,Urban,4135,2022-02-04 07:24:10.649967,yes,no,no,yes,no,yes,yes
7892,45,blue-collar,married,tertiary,no,High-Value,Urban,1869,2020-04-01 09:07:32.470040,yes,yes,no,yes,yes,no,yes
7893,31,management,married,secondary,no,High-Value,Urban,9899,2020-11-25 00:09:52.142580,yes,no,yes,yes,no,yes,yes
7894,66,blue-collar,married,tertiary,no,Budget-Conscious,Urban,1993,2023-08-20 15:15:14.113511,yes,no,no,yes,yes,no,no
7895,70,blue-collar,married,primary,no,Retired,Urban,1349,2021-09-17 13:26:38.696563,yes,yes,yes,yes,no,no,no
7896,70,management,divorced,tertiary,no,High-Value,Urban,6681,2021-01-30 19:57:30.840809,yes,no,yes,yes,yes,yes,yes
7897,73,services,divorced,tertiary,no,Retired,Urban,2413,2020-11-14 10:58:07.739153,no,no,yes,yes,no,no,no
7898,56,blue-collar,married,primary,no,Middle-Market,Urban,1272,2025-03-10 15:49:08.937209,yes,no,yes,yes,no,no,yes
7899,50,technician,married,secondary,no,Middle-Market,Suburban,3958,2024-01-22 21:38:29.379661,no,yes,yes,no,yes,no,no
7900,47,management,divorced,primary,no,High-Value,Suburban,8301,2024-04-12 02:23:24.291518,yes,yes,yes,no,yes,yes,no
7901,84,retired,divorced,secondary,no,Retired,Urban,2286,2021-08-20 23:33:41.379504,yes,no,yes,yes,no,no,yes
7902,60,technician,married,secondary,no,Budget-Conscious,Suburban,2557,2022-07-01 22:34:17.269263,yes,yes,no,yes,no,yes,no
7903,52,technician,married,tertiary,no,Middle-Market,Suburban,3063,2022-10-21 16:45:27.065719,yes,yes,yes,yes,yes,no,no
7904,75,management,married,tertiary,no,Retired,Suburban,6484,2020-03-09 21:49:16.064989,yes,no,no,yes,yes,no,no
7905,42,admin,married,tertiary,no,High-Value,Urban,3350,2024-07-30 23:02:20.145742,yes,no,yes,yes,yes,yes,no
7906,23,student,married,tertiary,no,Budget-Conscious,Suburban,619,2022-09-20 19:44:31.286420,no,yes,no,yes,yes,no,no
7907,58,admin,single,tertiary,no,Budget-Conscious,Urban,3554,2020-04-06 22:50:09.793274,yes,yes,no,yes,yes,no,yes
7908,25,self-employed,single,secondary,yes,Young Professionals,Urban,4442,2020-05-05 09:27:55.062330,yes,no,no,yes,yes,no,yes
7909,30,blue-collar,married,secondary,no,Budget-Conscious,Rural,3516,2020-08-19 13:50:42.737614,no,yes,no,yes,yes,yes,no
7910,44,blue-collar,single,secondary,no,Budget-Conscious,Suburban,3096,2020-03-06 05:29:56.218113,yes,yes,no,yes,no,yes,no
7911,37,management,single,tertiary,no,High-Value,Urban,6377,2021-12-18 15:07:23.449163,yes,yes,no,yes,yes,yes,yes
7912,36,blue-collar,single,primary,no,High-Value,Urban,3748,2021-04-02 11:14:46.241343,yes,no,no,yes,yes,yes,no
7913,29,blue-collar,single,secondary,no,Young Professionals,Urban,1280,2020-05-25 11:35:14.263524,yes,yes,no,yes,no,no,no
7914,50,admin,single,tertiary,no,Middle-Market,Urban,3843,2023-02-19 20:04:39.526066,yes,yes,no,yes,yes,yes,yes
7915,55,admin,married,tertiary,no,Middle-Market,Urban,3414,2023-03-03 12:01:27.943451,yes,no,yes,yes,no,yes,no
7916,48,technician,married,tertiary,no,Middle-Market,Suburban,3987,2020-03-31 15:13:48.674805,yes,no,yes,yes,no,yes,no
7917,20,services,single,primary,no,Young Professionals,Urban,2952,2023-04-21 04:47:40.441135,no,yes,no,yes,no,yes,no
7918,42,admin,single,tertiary,no,Middle-Market,Suburban,4792,2022-10-10 06:00:58.055020,yes,no,yes,yes,no,yes,no
7919,55,admin,married,secondary,no,Budget-Conscious,Urban,3836,2020-03-07 13:22:37.687051,yes,yes,no,yes,no,no,no
7920,21,blue-collar,single,primary,no,Budget-Conscious,Suburban,3408,2021-03-27 22:16:39.153375,no,no,yes,yes,no,yes,no
7921,43,services,divorced,secondary,no,Middle-Market,Urban,2565,2020-03-31 13:31:49.063581,yes,yes,no,yes,yes,yes,no
7922,31,services,married,secondary,no,Middle-Market,Suburban,2800,2020-12-15 04:33:47.524456,no,yes,yes,yes,yes,no,yes
7923,39,technician,married,tertiary,no,Middle-Market,Suburban,3891,2020-06-09 11:49:04.524100,yes,yes,yes,yes,yes,yes,no
7924,33,admin,married,secondary,no,Budget-Conscious,Urban,4273,2023-03-16 19:44:51.377646,yes,yes,yes,yes,no,yes,no
7925,44,unemployed,single,secondary,no,Budget-Conscious,Urban,603,2021-07-31 23:41:34.004107,yes,yes,no,yes,yes,yes,no
7926,21,technician,married,tertiary,no,Young Professionals,Urban,4371,2022-07-31 10:41:37.040605,no,yes,yes,yes,no,yes,no
7927,18,management,single,secondary,no,Young Professionals,Urban,6098,2020-05-11 08:01:26.051229,yes,yes,yes,yes,no,yes,yes
7928,24,management,single,tertiary,no,Budget-Conscious,Suburban,6775,2022-09-16 04:22:24.707538,yes,no,yes,no,yes,no,no
7929,60,self-employed,married,tertiary,no,High-Value,Urban,4780,2021-12-05 00:49:13.042226,yes,yes,yes,yes,yes,yes,yes
7930,54,technician,married,tertiary,no,Budget-Conscious,Urban,3462,2023-03-28 14:40:08.501740,yes,yes,no,yes,yes,yes,no
7931,49,management,divorced,tertiary,no,Middle-Market,Suburban,9823,2020-06-08 21:55:54.035834,yes,yes,yes,yes,yes,yes,yes
7932,51,self-employed,married,secondary,no,Middle-Market,Urban,5156,2020-12-15 00:26:50.795212,yes,no,yes,yes,no,yes,no
7933,77,retired,divorced,primary,no,Retired,Urban,2469,2020-04-14 14:02:19.844878,no,yes,no,yes,no,yes,yes
7934,49,entrepreneur,married,tertiary,no,Middle-Market,Urban,5765,2021-12-21 09:08:25.679600,yes,no,yes,yes,yes,yes,yes
7935,59,technician,divorced,secondary,no,Middle-Market,Rural,3800,2020-05-12 08:40:47.726121,yes,no,no,no,no,no,no
7936,19,admin,single,primary,no,Young Professionals,Urban,4696,2020-03-10 06:25:00.113339,yes,yes,no,yes,no,yes,no
7937,47,blue-collar,married,secondary,no,Budget-Conscious,Suburban,1845,2021-05-25 10:27:50.646914,yes,yes,no,yes,no,yes,no
7938,61,retired,married,secondary,no,Retired,Urban,2033,2021-06-05 08:28:35.029132,yes,yes,yes,yes,no,no,yes
7939,60,blue-collar,married,primary,no,Middle-Market,Urban,3375,2020-03-18 22:54:55.928974,yes,no,yes,yes,no,yes,no
7940,44,blue-collar,divorced,primary,no,Middle-Market,Suburban,3950,2024-07-14 23:03:06.795557,yes,yes,no,yes,no,yes,yes
7941,51,blue-collar,single,primary,no,Middle-Market,Suburban,1782,2022-09-01 02:30:11.528104,yes,yes,no,yes,no,yes,yes
7942,26,services,single,secondary,no,Young Professionals,Urban,2976,2022-04-01 15:52:02.098013,yes,yes,no,yes,no,no,yes
7943,41,unemployed,single,tertiary,no,Budget-Conscious,Suburban,562,2023-05-24 05:21:22.220887,no,no,yes,yes,no,no,yes
7944,45,technician,divorced,tertiary,no,High-Value,Suburban,-573,2020-09-08 21:16:02.027222,yes,no,no,yes,no,yes,no
7945,38,blue-collar,single,primary,no,Middle-Market,Rural,2916,2021-04-08 06:25:15.642287,yes,yes,yes,yes,no,yes,no
7946,70,admin,married,secondary,no,Retired,Rural,3716,2023-10-30 10:45:15.243065,yes,yes,no,yes,no,no,no
7947,54,services,divorced,primary,no,Budget-Conscious,Rural,3369,2020-04-13 10:42:25.661268,yes,yes,no,yes,no,no,no
7948,67,services,divorced,secondary,no,Retired,Urban,2623,2022-07-03 07:37:40.468447,yes,no,yes,yes,no,yes,no
7949,45,unemployed,married,secondary,yes,Budget-Conscious,Rural,42,2020-03-09 20:33:18.905031,no,yes,yes,yes,no,no,no
7950,46,technician,single,tertiary,no,Middle-Market,Urban,3822,2020-03-08 15:00:16.252373,yes,no,no,yes,no,no,no
7951,19,student,single,tertiary,no,Budget-Conscious,Suburban,210,2021-09-26 10:37:30.613348,no,yes,yes,yes,yes,no,no
7952,33,admin,single,secondary,no,Middle-Market,Urban,4089,2024-12-15 01:41:20.512505,yes,yes,no,yes,no,yes,yes
7953,31,services,married,secondary,no,Budget-Conscious,Urban,2765,2023-12-29 16:07:05.009444,yes,yes,yes,yes,no,yes,no
7954,50,admin,married,secondary,no,High-Value,Urban,3755,2024-04-05 05:27:25.877408,yes,yes,yes,yes,no,yes,yes
7955,48,management,single,tertiary,no,High-Value,Urban,9352,2021-03-31 22:49:35.646787,no,no,no,no,no,yes,yes
7956,39,blue-collar,married,tertiary,no,Middle-Market,Urban,1761,2020-10-17 17:43:02.428942,yes,yes,no,no,no,yes,yes
7957,35,services,married,tertiary,no,Middle-Market,Urban,2192,2024-09-18 22:27:36.936612,yes,yes,yes,yes,no,yes,no
7958,50,management,single,tertiary,no,Middle-Market,Suburban,8005,2020-09-27 05:55:40.203525,no,yes,no,yes,yes,yes,no
7959,43,technician,single,tertiary,no,Middle-Market,Suburban,3470,2024-05-01 10:24:09.041687,yes,yes,no,yes,no,yes,no
7960,37,admin,married,secondary,no,High-Value,Urban,9459,2021-09-11 17:17:18.973163,yes,yes,yes,yes,yes,yes,yes
7961,57,management,married,tertiary,no,Middle-Market,Suburban,7542,2022-05-05 20:16:00.545994,yes,yes,yes,yes,no,yes,no
7962,33,entrepreneur,married,tertiary,no,Budget-Conscious,Urban,8311,2024-06-23 10:23:46.232564,yes,yes,yes,yes,no,yes,no
7963,51,admin,married,secondary,no,Budget-Conscious,Urban,4381,2020-04-19 17:37:43.280649,no,yes,yes,yes,yes,yes,no
7964,63,blue-collar,married,secondary,no,Retired,Urban,1298,2024-11-13 11:49:55.896301,yes,no,yes,no,no,no,no
7965,80,retired,married,primary,no,Budget-Conscious,Urban,2019,2022-01-08 23:16:48.149051,yes,yes,no,yes,no,no,no
7966,44,admin,married,primary,no,Middle-Market,Urban,3323,2024-04-29 02:25:05.448064,yes,no,no,yes,no,yes,no
7967,64,technician,married,secondary,no,Retired,Urban,3916,2020-06-10 20:08:00.589142,yes,no,yes,yes,yes,yes,no
7968,24,admin,single,primary,no,Budget-Conscious,Urban,3997,2020-04-08 16:54:25.310984,yes,yes,no,yes,no,yes,no
7969,45,blue-collar,single,secondary,no,Budget-Conscious,Urban,2610,2021-07-11 10:28:59.082981,yes,no,no,yes,no,yes,no
7970,77,management,married,secondary,no,Retired,Rural,6915,2022-08-18 17:57:33.551474,yes,no,no,yes,no,yes,no
7971,21,student,married,primary,no,Young Professionals,Suburban,94,2022-07-16 16:40:19.963896,yes,yes,no,yes,yes,no,no
7972,46,services,single,primary,yes,Middle-Market,Urban,3188,2022-09-22 07:52:49.310876,yes,no,yes,yes,no,yes,no
7973,56,technician,married,secondary,no,Middle-Market,Urban,3156,2022-11-19 16:30:16.515217,yes,no,yes,yes,yes,yes,no
7974,57,unemployed,married,primary,no,High-Value,Urban,792,2025-01-20 12:43:10.944616,no,yes,yes,yes,yes,no,yes
7975,18,blue-collar,single,secondary,no,Young Professionals,Urban,1513,2022-09-08 22:24:39.167159,yes,no,no,yes,no,yes,no
7976,46,technician,married,tertiary,no,High-Value,Suburban,2921,2024-09-27 07:41:10.634090,yes,yes,yes,yes,yes,yes,no
7977,33,unemployed,single,secondary,no,High-Value,Urban,781,2020-07-23 18:12:02.871240,yes,no,yes,yes,no,no,yes
7978,48,self-employed,married,tertiary,no,Middle-Market,Rural,3425,2025-01-19 01:09:14.908874,yes,no,no,yes,no,yes,yes
7979,55,services,married,secondary,no,Budget-Conscious,Suburban,3302,2022-06-28 06:05:37.197895,yes,no,yes,yes,no,no,no
7980,64,services,divorced,primary,no,Retired,Suburban,1780,2023-10-25 15:10:59.450506,yes,yes,yes,yes,no,yes,no
7981,37,technician,married,tertiary,no,Middle-Market,Urban,3336,2020-04-11 11:43:02.161775,yes,no,yes,yes,no,yes,no
7982,37,technician,married,secondary,no,High-Value,Urban,3481,2021-11-14 12:39:14.744476,yes,yes,no,yes,yes,yes,yes
7983,42,services,divorced,secondary,no,Middle-Market,Suburban,3367,2021-11-29 18:09:27.242973,yes,no,yes,yes,yes,yes,no
7984,60,technician,married,primary,no,Budget-Conscious,Suburban,3876,2024-07-16 02:51:48.110938,yes,yes,no,yes,yes,yes,no
7985,39,blue-collar,married,secondary,no,Middle-Market,Rural,3569,2024-09-12 18:56:20.464004,yes,yes,yes,yes,no,yes,no
7986,60,self-employed,married,primary,no,Middle-Market,Urban,5100,2023-04-05 08:48:49.026092,yes,no,yes,yes,yes,yes,no
7987,63,self-employed,married,tertiary,no,Retired,Urban,5912,2023-12-01 11:24:17.430672,yes,yes,yes,yes,yes,no,yes
7988,26,blue-collar,single,secondary,no,Young Professionals,Suburban,2915,2020-03-29 21:42:10.308218,yes,yes,no,yes,no,yes,no
7989,61,self-employed,divorced,secondary,no,Retired,Urban,2626,2024-07-29 14:38:53.990281,yes,no,no,yes,yes,yes,yes
7990,29,management,married,secondary,no,Young Professionals,Suburban,6260,2020-03-05 15:51:36.949509,yes,yes,no,yes,no,yes,no
7991,29,services,divorced,tertiary,no,Young Professionals,Urban,1422,2020-12-29 21:39:30.620291,yes,no,no,yes,yes,no,no
7992,33,technician,married,primary,no,Middle-Market,Urban,4426,2021-10-05 08:58:01.199817,yes,yes,no,yes,no,yes,no
7993,30,technician,single,tertiary,no,Budget-Conscious,Suburban,4442,2020-06-23 09:53:51.945166,yes,yes,no,yes,yes,no,yes
7994,68,entrepreneur,divorced,tertiary,no,Retired,Urban,9336,2023-07-08 01:09:52.509458,no,yes,no,yes,yes,no,yes
7995,25,admin,married,tertiary,no,Young Professionals,Urban,4106,2021-02-20 17:06:29.310784,yes,no,no,yes,no,yes,no
7996,49,technician,married,tertiary,no,Budget-Conscious,Urban,4112,2022-11-19 22:44:24.931819,yes,yes,no,yes,yes,no,yes
7997,65,technician,married,secondary,no,Retired,Rural,4484,2021-09-11 05:27:40.624663,yes,no,yes,yes,no,yes,no
7998,47,blue-collar,single,tertiary,no,Middle-Market,Suburban,3516,2025-01-28 10:13:49.345756,yes,yes,no,yes,yes,yes,no
7999,39,unemployed,married,primary,no,Budget-Conscious,Suburban,618,2022-10-13 21:35:14.152471,yes,yes,yes,yes,yes,no,no
8000,60,admin,married,primary,yes,Budget-Conscious,Suburban,4046,2021-03-25 16:29:02.326733,yes,yes,yes,yes,no,no,no
8001,41,services,married,primary,no,Middle-Market,Suburban,1254,2024-06-21 21:31:33.008792,yes,yes,no,yes,no,no,no
8002,43,services,married,primary,no,Middle-Market,Urban,3472,2021-05-31 15:29:48.501401,yes,no,yes,yes,yes,yes,yes
8003,43,admin,single,tertiary,no,Budget-Conscious,Suburban,3204,2020-11-18 19:13:57.613862,yes,no,no,yes,no,no,no
8004,27,unemployed,divorced,primary,no,Budget-Conscious,Suburban,805,2023-07-17 04:28:15.782800,no,yes,no,yes,no,no,no
8005,65,retired,divorced,primary,no,Retired,Suburban,2843,2020-03-28 02:23:32.617878,yes,yes,no,yes,no,no,no
8006,55,blue-collar,divorced,secondary,no,Budget-Conscious,Rural,1799,2020-05-20 21:01:30.804380,yes,no,no,yes,no,yes,no
8007,53,self-employed,married,tertiary,no,Budget-Conscious,Urban,4886,2022-10-04 10:37:29.892522,yes,yes,yes,yes,no,yes,yes
8008,30,technician,married,tertiary,no,Middle-Market,Rural,4074,2024-09-07 14:44:46.537833,yes,no,no,yes,no,yes,no
8009,42,services,divorced,secondary,no,Budget-Conscious,Rural,1785,2024-07-13 01:08:30.614035,yes,no,no,yes,no,no,no
8010,49,admin,married,secondary,yes,Budget-Conscious,Urban,4465,2023-02-02 07:29:38.009919,yes,yes,yes,yes,no,yes,no
8011,36,management,married,tertiary,no,High-Value,Urban,5562,2023-11-20 18:44:09.252278,yes,no,yes,yes,yes,yes,yes
8012,36,blue-collar,married,secondary,no,Middle-Market,Urban,3362,2023-07-26 00:25:02.259321,yes,yes,no,yes,yes,yes,no
8013,44,services,single,secondary,no,High-Value,Urban,1657,2024-07-01 12:24:10.357616,yes,no,yes,yes,yes,yes,no
8014,45,technician,married,tertiary,no,Budget-Conscious,Suburban,3498,2020-12-18 08:26:10.958031,yes,no,yes,no,yes,yes,no
8015,42,services,married,secondary,no,Budget-Conscious,Urban,2736,2021-10-28 00:18:38.577977,yes,yes,yes,yes,no,no,no
8016,39,self-employed,married,secondary,no,Middle-Market,Rural,4035,2023-12-19 06:54:49.950900,yes,no,yes,no,no,yes,yes
8017,65,blue-collar,divorced,secondary,no,Budget-Conscious,Urban,1697,2024-11-06 08:49:05.426084,yes,no,no,yes,yes,yes,no
8018,60,services,married,primary,no,Middle-Market,Rural,2318,2020-07-28 11:43:52.026497,yes,yes,no,yes,no,yes,no
8019,46,blue-collar,single,primary,no,Middle-Market,Suburban,1062,2020-12-15 07:26:03.168504,yes,yes,no,yes,no,yes,no
8020,50,management,married,secondary,no,Budget-Conscious,Urban,9242,2022-05-28 10:17:46.481522,yes,no,no,yes,no,yes,yes
8021,40,blue-collar,divorced,primary,no,Budget-Conscious,Rural,2095,2022-12-11 16:23:57.435691,yes,yes,no,yes,no,yes,no
8022,30,management,married,secondary,no,High-Value,Urban,8758,2021-06-05 07:51:51.091319,yes,no,yes,yes,yes,no,no
8023,42,management,married,tertiary,no,High-Value,Urban,6638,2021-12-26 22:40:39.137250,yes,yes,yes,yes,yes,yes,no
8024,48,blue-collar,married,tertiary,no,High-Value,Suburban,1566,2022-06-14 23:16:15.875645,yes,no,no,yes,no,yes,yes
8025,31,technician,divorced,secondary,no,Budget-Conscious,Suburban,3714,2020-04-03 02:04:13.076953,yes,no,no,yes,no,no,no
8026,44,blue-collar,married,primary,no,High-Value,Urban,2533,2020-03-13 07:54:29.763304,yes,yes,no,no,no,yes,no
8027,29,management,single,tertiary,no,Budget-Conscious,Suburban,9120,2022-01-18 19:09:32.566942,yes,yes,no,yes,yes,no,no
8028,36,technician,married,tertiary,no,Middle-Market,Suburban,2937,2021-05-27 22:14:11.993112,yes,yes,yes,yes,no,no,no
8029,38,blue-collar,married,primary,no,Middle-Market,Urban,3851,2020-11-13 03:58:19.871220,yes,yes,no,yes,no,yes,no
8030,62,management,single,tertiary,no,Retired,Suburban,8071,2021-04-01 17:12:29.737341,yes,yes,yes,yes,yes,yes,yes
8031,62,blue-collar,single,primary,no,Budget-Conscious,Urban,3789,2020-03-24 12:48:12.919779,yes,no,yes,yes,no,yes,no
8032,20,services,married,tertiary,no,Budget-Conscious,Suburban,2197,2020-03-26 23:31:19.697996,yes,yes,no,yes,yes,yes,no
8033,42,technician,married,secondary,no,Middle-Market,Urban,3376,2022-05-19 12:13:53.821595,yes,no,yes,yes,yes,yes,no
8034,53,admin,married,primary,no,Middle-Market,Urban,3706,2020-09-07 14:44:17.462385,no,no,yes,yes,no,yes,no
8035,38,self-employed,married,tertiary,no,High-Value,Suburban,5461,2020-09-07 16:34:21.094541,yes,yes,no,no,yes,yes,no
8036,44,admin,married,tertiary,no,Middle-Market,Suburban,4759,2024-04-15 18:41:56.241290,yes,no,no,yes,yes,yes,no
8037,32,technician,married,tertiary,no,High-Value,Urban,2662,2020-03-10 01:51:17.552729,yes,yes,no,yes,no,no,no
8038,25,management,married,tertiary,no,Young Professionals,Suburban,8932,2022-01-13 07:08:59.304320,yes,no,no,no,yes,yes,no
8039,38,entrepreneur,divorced,primary,no,Middle-Market,Urban,8641,2021-11-28 17:50:57.583449,yes,yes,yes,yes,no,yes,no
8040,19,student,married,secondary,yes,Young Professionals,Suburban,1055,2021-12-23 14:30:37.580203,yes,no,no,yes,yes,yes,no
8041,19,student,married,tertiary,no,Young Professionals,Suburban,235,2023-10-12 04:37:54.742759,no,no,yes,yes,yes,yes,no
